useraddress,loantoken,tokensymbol,block_time,index,paymenttype,newprincipaldecimal
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1599886588,208,borrow,12777.39503
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600889237,351,closewithdeposit,8546.987
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601073356,243,borrow,8823.529411
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601073534,233,borrow,5882.352941
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601139155,219,closewithdeposit,5112.13
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601139214,249,closewithdeposit,5299.501
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601139443,80,closewithdeposit,1043.226
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601149009,130,borrow,23529.411764
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601150548,302,borrow,22352.941176
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602262671,212,closewithdeposit,23529.411764
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602262720,316,closewithdeposit,22352.941176
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602266768,304,borrow,23529.411764
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602266973,188,borrow,23529.411764
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602540715,286,closewithdeposit,23529.411764
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602541107,160,closewithdeposit,23529.411764
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602542769,301,closewithdeposit,36690.98997
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602543270,71,closewithdeposit,37605.414959
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602546802,96,borrow,58823.529411
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603292922,200,closewithdeposit,58823.529411
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604210767,253,borrow,83989.501312
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604514574,110,closewithdeposit,83989.501312
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604603973,215,trade,2931.382371
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604761557,145,trade,4826.679298
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605202392,60,trade,7946.303466
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605470772,130,closewithswap,2931.382371
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605472676,199,trade,5885.264785
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605740676,88,trade,6613.095863
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606155310,63,closewithswap,6613.095863
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606155584,171,closewithswap,4826.679298
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1606184493,286,trade,361.147757255937
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1606194880,16,liquidate,151.54180709886
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,LINK,1606196371,96,closewithswap,209.605950157077
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606364264,240,trade,18032.187572
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606779040,185,closewithswap,18032.187572
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607372805,126,closewithswap,7946.303466
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1607464078,250,closewithswap,5885.264785
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1608764326,239,trade,20288.138856
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599884725,101,borrow,54179.910969
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599885988,294,borrow,27249.012804
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599886580,36,borrow,40319.665981
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600033538,198,closewithdeposit,30000
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600142838,261,closewithdeposit,37819
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600143032,201,closewithdeposit,9719
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600796520,176,closewithdeposit,2497
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1605236655,252,trade,100240.897634
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1605739337,224,trade,50052.895619
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606095320,212,closewithswap,50052.895619
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606326419,112,closewithswap,100240.897634
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1607408870,275,trade,2911.55755009478
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1608340995,190,closewithswap,2911.55755009478
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600715264,117,borrow,1411.764705
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1600715462,80,borrow,835.549055656091
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1603373200,294,closewithdeposit,835.549055656091
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1603382218,293,closewithdeposit,1411.764705
0000000000000000000000000876eb62838cba373bc62fe56327f4ec2c76018d,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1599406593,263,trade,1331.74858122919
0000000000000000000000000876eb62838cba373bc62fe56327f4ec2c76018d,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1604683784,125,closewithswap,1331.74858122919
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602831532,120,trade,1889.820855
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603205445,49,trade,1437.158756
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603224439,182,closewithswap,1889.820855
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603281558,64,trade,2332.760367
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603403407,157,closewithswap,2332.760367
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1603592915,177,trade,1457.512511
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604414712,342,closewithswap,1437.158756
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604778534,241,trade,818.137724
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1605176015,244,closewithswap,1457.512511
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1606195056,90,closewithswap,818.137724
00000000000000000000000008d6f4ca2d5ba6ec96f14b6bfaf9312ff3fe8be1,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1603219019,32,trade,7185.793784
00000000000000000000000008d6f4ca2d5ba6ec96f14b6bfaf9312ff3fe8be1,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1603221017,127,closewithswap,7185.793784
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606500724,137,trade,1749.76903862291
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1606522709,192,closewithswap,1749.76903862291
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606524247,188,trade,153.16971
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606527125,238,trade,219.680446
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606527254,128,trade,235.102377
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606863791,202,closewithswap,235.102377
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606863832,198,closewithswap,219.680446
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606863932,274,closewithswap,153.16971
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1606873692,192,trade,1549.600976
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1607478140,63,closewithswap,1549.600976
00000000000000000000000009d4cc177663c056be397b993c853e83f1ba3935,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600701160,97,trade,5.32127450289717
00000000000000000000000009d4cc177663c056be397b993c853e83f1ba3935,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH,1600807543,98,closewithswap,5.32127450289717
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599259209,67,borrow,6092.031377
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599328879,214,closewithdeposit,6092.031377
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599344174,253,borrow,2941.17647
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599367201,269,closewithdeposit,2941.17647
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599422940,298,borrow,2097.411222
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599431999,125,borrow,696.671428
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1599512523,207,borrow,1298.32186
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599675684,153,borrow,1264.600767
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600017140,211,closewithdeposit,1298.32186
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600017236,145,closewithdeposit,4058.683417
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600042636,47,borrow,12547.890773
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600043193,267,borrow,7674.341256
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1600045449,97,borrow,4451.29445606727
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600481673,175,borrow,2468.654404
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600481714,169,borrow,1484.286598
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600660215,242,closewithdeposit,1484.286598
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600902782,66,closewithdeposit,2468.654404
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1600902881,11,closewithdeposit,4451.29445606727
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1600902940,28,closewithdeposit,7674.341256
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1600903174,65,closewithdeposit,12547.890773
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601310766,365,borrow,29874.847247
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601311071,79,borrow,6009.275122
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1601311269,261,borrow,22926.898204
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1601350361,133,borrow,14285.2956072885
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1601528547,107,borrow,24564.705882
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602052185,290,closewithdeposit,29874.847247
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,DAI,1602052725,310,closewithdeposit,14285.2956072885
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1602052780,180,closewithdeposit,6009.275122
0000000000000000000000000a22ef68c6e9f47c3c6f99aebf79e8d4482dcea5,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,USDT,1602053450,242,closewithdeposit,22926.898204
