useraddress,tokensymbol,newprincipaldecimal,index,loantoken,paymenttype,block_time
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,14254.433615,121,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599584404
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,12627.862891,71,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599677303
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,12777.39503,208,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1599886588
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,8546.987,351,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600889237
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,8823.529411,243,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1601073356
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,5882.352941,233,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1601073534
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,5112.13,219,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1601139155
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,5299.501,249,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1601139214
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,1043.226,80,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1601139443
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,23529.411764,130,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1601149009
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,22352.941176,302,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1601150548
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,23529.411764,212,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1602262671
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,22352.941176,316,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1602262720
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,23529.411764,304,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1602266768
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,23529.411764,188,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1602266973
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,23529.411764,286,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1602540715
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,23529.411764,160,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1602541107
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDT,36690.98997,301,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1602542769
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,37605.414959,71,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1602543270
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,58823.529411,96,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1602546802
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,58823.529411,200,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1603292922
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,83989.501312,253,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1604210767
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,83989.501312,110,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1604514574
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,2931.382371,215,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1604603973
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,4826.679298,145,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1604761557
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,7946.303466,60,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605202392
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,2931.382371,130,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1605470772
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,5885.264785,199,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605472676
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,6613.095863,88,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1605740676
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,6613.095863,63,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1606155310
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,4826.679298,171,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1606155584
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,LINK,361.147757255937,286,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,trade,1606184493
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,LINK,151.54180709886,16,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,liquidate,1606194880
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,LINK,209.605950157077,96,000000000000000000000000514910771af9ca656af840dff83e8264ecf986ca,closewithswap,1606196371
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,18032.187572,240,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1606364264
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,18032.187572,185,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1606779040
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,7946.303466,126,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607372805
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,5885.264785,250,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1607464078
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,20288.138856,239,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1608764326
000000000000000000000000077b89835d729283bdcce39840df5b063bc1159f,USDC,20288.138856,235,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1608958698
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,54179.910969,101,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599884725
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,27249.012804,294,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599885988
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,40319.665981,36,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599886580
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,30000,198,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600033538
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,37819,261,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600142838
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,9719,201,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600143032
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,2497,176,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600796520
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDT,100240.897634,252,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1605236655
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDT,50052.895619,224,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1605739337
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDT,50052.895619,212,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1606095320
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDT,100240.897634,112,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1606326419
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,20000,232,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1608842218
0000000000000000000000000783a517311017241a3d7130cd088160dc5f6fb8,USDC,21713.589754,129,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1608842522
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,DAI,2911.55755009478,275,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1607408870
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,DAI,2911.55755009478,190,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1608340995
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,ETH,9.77504017139796,313,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,trade,1609034814
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,ETH,4.38033565792433,16,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,liquidate,1609079682
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,ETH,2.12596805348541,101,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,liquidate,1609099170
00000000000000000000000007a1f6fc89223c5ebd4e4ddae89ac97629856a0f,ETH,1.34517608794215,31,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,liquidate,1609177374
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,USDT,1411.764705,117,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1600715264
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,DAI,835.549055656091,80,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1600715462
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,DAI,835.549055656091,294,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1603373200
00000000000000000000000007b78c5a9e5050ca6b68487a86e465535913597d,USDT,1411.764705,293,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1603382218
0000000000000000000000000876eb62838cba373bc62fe56327f4ec2c76018d,DAI,1331.74858122919,263,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1599406593
0000000000000000000000000876eb62838cba373bc62fe56327f4ec2c76018d,DAI,1331.74858122919,125,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1604683784
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,1889.820855,120,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1602831532
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,1437.158756,49,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1603205445
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,1889.820855,182,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1603224439
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,2332.760367,64,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1603281558
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,2332.760367,157,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1603403407
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,1457.512511,177,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1603592915
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,1437.158756,342,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1604414712
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,818.137724,241,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,trade,1604778534
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,1457.512511,244,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1605176015
00000000000000000000000008b5d278a116665aeecf16e60f87891abbbe492a,USDC,818.137724,90,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithswap,1606195056
00000000000000000000000008d6f4ca2d5ba6ec96f14b6bfaf9312ff3fe8be1,USDT,7185.793784,32,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1603219019
00000000000000000000000008d6f4ca2d5ba6ec96f14b6bfaf9312ff3fe8be1,USDT,7185.793784,127,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1603221017
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,DAI,1749.76903862291,137,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,trade,1606500724
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,DAI,1749.76903862291,192,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithswap,1606522709
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,153.16971,188,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1606524247
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,219.680446,238,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1606527125
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,235.102377,128,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1606527254
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,235.102377,202,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1606863791
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,219.680446,198,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1606863832
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,153.16971,274,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1606863932
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,1549.600976,192,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,trade,1606873692
0000000000000000000000000985224a811e65c235dbf4a2c2117712aabe4e39,USDT,1549.600976,63,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithswap,1607478140
00000000000000000000000009d4cc177663c056be397b993c853e83f1ba3935,ETH,5.32127450289717,97,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,trade,1600701160
00000000000000000000000009d4cc177663c056be397b993c853e83f1ba3935,ETH,5.32127450289717,98,000000000000000000000000c02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,closewithswap,1600807543
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,6092.031377,67,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599259209
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,6092.031377,214,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599328879
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,2941.17647,253,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599344174
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,2941.17647,269,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1599367201
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,2097.411222,298,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599422940
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,696.671428,125,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599431999
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,1298.32186,207,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1599512523
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,1264.600767,153,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1599675684
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,1298.32186,211,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1600017140
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,4058.683417,145,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600017236
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,12547.890773,47,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1600042636
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,7674.341256,267,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,borrow,1600043193
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,DAI,4451.29445606727,97,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,borrow,1600045449
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,2468.654404,175,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1600481673
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,1484.286598,169,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,borrow,1600481714
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,1484.286598,242,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1600660215
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,2468.654404,66,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1600902782
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,DAI,4451.29445606727,11,0000000000000000000000006b175474e89094c44da98b954eedeac495271d0f,closewithdeposit,1600902881
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDC,7674.341256,28,000000000000000000000000a0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,closewithdeposit,1600902940
00000000000000000000000009f25364db9e1e21c884209f335f2cb5e0107009,USDT,12547.890773,65,000000000000000000000000dac17f958d2ee523a2206206994597c13d831ec7,closewithdeposit,1600903174
